Subj_idx,Stimulus,Response,Confidence,RT_dec,DotDiff,Accuracy
148,0,0,11,0.229,44,1
148,1,1,11,0.246,48,1
148,0,0,3,0.304,14,1
148,0,0,11,0.833,38,1
148,1,1,9,0.505,23,1
148,0,0,11,0.177,64,1
148,0,0,9,0.36,43,1
148,0,0,11,0.264,2,1
148,1,1,11,0.374,65,1
148,1,0,7,0.272,5,0
148,1,1,11,0.233,48,1
148,0,0,11,0.239,20,1
148,1,0,3,0.504,10,0
148,1,1,11,0.274,16,1
148,0,0,11,0.198,61,1
148,1,1,11,0.193,70,1
148,1,0,11,0.457,23,0
148,0,0,11,0.281,31,1
148,1,1,11,0.354,51,1
148,1,1,11,0.242,57,1
148,1,0,7,0.33,35,0
148,0,1,8,0.479,15,0
148,0,0,11,0.178,30,1
148,1,1,11,0.259,39,1
148,1,1,11,0.626,17,1
148,1,1,11,0.282,59,1
148,0,1,7,0.538,14,0
148,1,1,11,0.362,34,1
148,0,1,3,0.53,41,0
148,1,0,3,0.922,19,0
148,1,1,11,0.273,55,1
148,0,0,11,0.386,66,1
148,0,0,11,0.205,58,1
148,0,0,11,0.321,62,1
148,1,1,9,0.417,26,1
148,0,0,11,0.21,40,1
148,1,1,11,0.234,52,1
148,0,0,9,0.436,42,1
148,1,1,9,0.415,50,1
148,0,0,11,0.298,44,1
148,0,0,9,0.599,13,1
148,1,1,11,0.36,63,1
148,0,0,11,0.235,69,1
148,1,1,9,0.495,24,1
148,0,0,11,0.183,53,1
148,0,0,11,0.324,54,1
148,1,1,9,0.342,4,1
148,0,0,3,0.134,1,1
148,0,0,11,0.286,68,1
148,0,0,11,0.705,3,1
148,1,1,11,0.585,60,1
148,1,1,11,0.401,36,1
148,1,0,11,0.856,12,0
148,0,0,4,0.617,27,1
148,1,1,11,0.336,7,1
148,1,1,11,0.305,45,1
148,0,1,3,0.828,6,0
148,1,1,11,0.345,49,1
148,1,1,11,0.257,67,1
148,0,0,11,0.48,37,1
148,1,1,5,0.568,11,1
148,1,1,11,0.242,64,1
148,1,1,11,0.339,56,1
148,0,0,11,0.38,47,1
148,0,0,8,0.683,18,1
148,1,1,11,0.256,29,1
148,1,1,11,0.199,38,1
148,1,1,11,0.198,43,1
148,0,1,7,0.427,8,0
148,1,1,8,0.266,32,1
148,0,0,11,0.339,46,1
148,1,0,8,0.65,2,0
148,1,1,11,0.274,25,1
148,0,0,9,0.247,9,1
148,0,0,4,0.345,21,1
148,0,1,9,0.674,28,0
148,1,0,11,0.402,22,0
148,0,1,11,0.386,33,0
149,0,0,10,1.978,69,1
149,0,0,10,2.272,56,1
149,0,0,10,1.817,48,1
149,1,0,10,2.065,6,0
149,1,0,10,3.375,22,0
149,1,1,7,2.136,68,1
149,1,0,9,4.17,7,0
149,1,1,10,2.361,49,1
149,1,0,7,3.518,26,0
149,1,0,10,2.753,38,0
149,1,0,10,2.471,1,0
149,0,0,9,2.138,14,1
149,0,0,9,1.699,19,1
149,1,1,10,2.019,53,1
149,0,0,10,1.663,33,1
149,1,1,10,1.656,55,1
149,0,0,10,1.458,70,1
149,1,0,10,1.808,61,0
149,0,0,10,1.625,36,1
149,0,0,11,1.666,17,1
149,1,0,11,2.146,35,0
149,0,0,11,1.852,21,1
149,0,0,11,1.52,40,1
149,1,0,11,1.329,16,0
149,0,0,11,1.992,15,1
149,1,0,10,3.488,28,0
149,1,1,9,2.987,52,1
149,1,0,10,2.652,30,0
149,1,1,9,2.288,23,1
149,1,1,10,2.243,67,1
149,1,0,10,3.801,10,0
149,0,0,11,1.844,65,1
149,1,0,10,3.531,2,0
149,1,1,11,2.026,60,1
149,0,1,9,2.643,42,0
149,0,0,7,3.239,51,1
149,0,0,7,3.737,44,1
149,1,0,7,3.704,24,0
149,0,0,9,1.95,4,1
149,0,0,10,3.497,41,1
149,0,0,10,4.487,25,1
149,1,1,10,1.629,50,1
149,0,1,9,2.824,11,0
149,0,0,10,1.998,5,1
149,0,0,7,4.703,12,1
149,1,0,5,6.385,31,0
149,1,0,10,1.959,58,0
149,1,1,6,3.875,29,1
149,1,0,7,2.079,54,0
149,1,1,7,2.528,43,1
149,1,0,7,1.939,3,0
149,1,0,9,2.074,46,0
149,1,1,9,1.865,47,1
149,0,0,11,1.513,34,1
149,0,0,11,1.352,62,1
149,1,1,10,2.601,39,1
149,0,0,11,1.33,57,1
149,1,0,9,1.499,13,0
149,0,0,9,1.299,59,1
149,1,1,9,2.295,18,1
149,0,0,10,1.391,37,1
149,0,0,11,2.102,66,1
149,1,0,9,1.707,27,0
149,0,0,9,2.218,64,1
149,0,0,11,2.265,20,1
149,1,1,7,1.882,45,1
149,0,1,7,1.61,32,0
149,1,0,7,1.432,8,0
149,1,1,11,1.822,63,1
149,1,0,11,1.51,9,0
149,1,1,11,1.571,62,1
149,1,1,11,2.184,68,1
149,1,0,7,2.889,39,0
149,0,0,8,2.512,55,1
149,1,1,10,2.466,29,1
149,1,0,9,1.228,1,0
149,0,0,11,1.496,33,1
149,0,0,11,2.959,23,1
149,0,0,11,1.756,9,1
149,1,1,11,1.335,24,1
149,0,0,11,3.698,18,1
149,0,1,7,2.787,26,0
149,0,0,7,1.654,30,1
149,1,1,9,2.432,17,1
149,0,0,11,1.833,53,1
149,0,0,10,2.117,34,1
149,0,0,10,2.193,21,1
149,1,1,8,1.857,11,1
149,1,1,11,1.602,51,1
149,1,1,11,1.985,47,1
149,1,1,11,1.184,66,1
149,1,1,10,1.904,43,1
149,1,0,9,1.664,14,0
149,1,0,10,2.746,10,0
149,1,1,10,2.355,35,1
149,0,0,10,1.459,38,1
149,0,0,11,1.525,19,1
149,1,0,7,1.817,50,0
149,0,0,11,2.37,37,1
149,1,1,10,1.958,27,1
149,0,0,11,1.491,56,1
149,1,1,10,1.775,4,1
149,0,0,11,1.481,61,1
149,0,0,7,2.357,64,1
149,1,1,8,1.619,42,1
149,0,0,11,1.186,65,1
149,0,0,7,2.064,59,1
149,1,1,5,5.6,36,1
149,0,0,9,1.603,31,1
149,1,1,9,1.666,40,1
149,1,1,6,4.248,16,1
149,1,1,7,2.241,54,1
149,1,0,8,1.23,6,0
149,1,1,7,2.687,13,1
149,1,1,8,1.973,57,1
149,0,0,9,1.372,8,1
149,1,1,7,5.53,63,1
149,1,0,7,2.075,25,0
149,0,1,8,1.753,3,0
149,0,0,10,1.919,58,1
149,0,0,11,3.571,46,1
149,1,1,11,1.44,28,1
149,0,0,9,1.17,52,1
149,0,0,11,1.683,69,1
149,0,0,11,2.998,7,1
149,1,1,7,2.38,41,1
149,0,0,11,1.697,20,1
149,0,0,11,1.265,67,1
149,0,0,7,2.176,22,1
149,1,1,6,2.232,5,1
149,1,1,5,2.823,60,1
149,1,1,9,2.343,49,1
149,1,1,10,1.504,45,1
149,1,0,5,2.364,15,0
149,1,1,7,2.193,48,1
149,1,1,7,1.993,44,1
149,1,1,10,2.514,70,1
149,0,0,7,2.768,32,1
149,0,1,8,1.567,2,0
149,1,1,7,1.374,12,1
149,0,0,11,1.273,46,1
149,1,0,7,1.696,23,0
149,0,0,9,1.264,3,1
149,1,1,10,3.632,62,1
149,0,0,11,1.382,27,1
149,0,0,11,1.696,24,1
149,1,1,11,2.247,44,1
149,0,0,11,1.234,40,1
149,0,1,8,2.6,26,0
149,1,1,11,1.262,60,1
149,0,0,11,1.246,50,1
149,1,1,9,1.826,38,1
149,1,0,11,1.247,8,0
149,1,1,11,1.344,70,1
149,1,0,11,1.114,7,0
149,1,1,8,1.824,5,1
149,1,1,9,2.67,53,1
149,0,1,8,5.447,47,0
149,1,1,10,2.855,33,1
149,1,0,9,3.206,4,0
149,0,0,11,1.646,39,1
149,0,0,10,2.669,2,1
149,0,0,11,1.701,20,1
149,1,0,9,1.82,45,0
149,0,0,11,1.575,64,1
149,0,0,11,3.354,65,1
149,0,0,9,2.169,29,1
149,1,1,9,1.551,28,1
149,0,0,11,1.151,55,1
149,0,0,9,1.31,31,1
149,0,0,10,2.289,17,1
149,1,1,9,2.71,1,1
149,1,1,11,1.578,67,1
149,1,1,7,1.462,48,1
149,1,1,8,1.697,11,1
149,1,0,10,1.169,13,0
149,1,1,10,1.648,56,1
149,1,1,10,1.544,51,1
149,1,0,11,1.297,18,0
149,0,1,10,1.918,25,0
149,0,0,11,1.241,57,1
149,1,0,11,1.559,6,0
149,0,0,11,1.111,68,1
149,1,1,11,1.474,59,1
149,0,1,9,2.096,16,0
149,1,1,11,1.672,49,1
149,0,0,10,1.864,32,1
149,0,0,11,1.512,58,1
149,1,1,9,1.703,66,1
149,0,0,11,1.761,15,1
149,0,0,9,1.353,43,1
149,1,1,7,1.801,12,1
149,0,0,11,1.194,52,1
149,1,0,7,1.721,42,0
149,1,1,10,1.723,37,1
149,1,1,7,1.849,35,1
149,1,1,5,3.495,22,1
149,1,0,7,1.55,10,0
149,1,1,5,2.966,9,1
149,0,0,7,1.95,30,1
149,1,1,7,1.761,36,1
149,1,1,9,1.205,54,1
149,0,0,8,1.888,41,1
149,0,0,10,1.543,63,1
149,0,0,7,1.634,61,1
149,1,1,10,2.082,69,1
149,0,0,11,1.723,19,1
149,0,0,10,2.038,34,1
149,0,0,10,1.585,14,1
149,1,1,9,1.309,21,1
150,0,0,7,0.622,24,1
150,1,1,5,1.401,17,1
150,0,1,5,1.394,15,0
150,1,1,7,0.909,13,1
150,1,1,7,0.766,11,1
150,1,0,7,0.584,1,0
150,1,1,7,0.305,39,1
150,1,1,7,0.873,5,1
150,1,1,7,0.542,41,1
150,0,1,7,0.487,9,0
150,0,0,7,0.598,49,1
150,1,1,7,0.666,46,1
150,0,1,7,0.225,43,0
150,1,1,7,0.276,60,1
150,0,1,7,0.311,16,0
150,0,0,5,0.554,25,1
150,1,1,7,0.481,37,1
150,1,1,7,0.546,36,1
150,0,0,7,0.046,14,1
150,0,0,7,0.475,10,1
150,1,0,7,0.001,47,0
150,0,0,7,0.646,69,1
150,1,1,7,0.159,59,1
150,0,1,5,0.655,56,0
150,1,1,7,0.452,65,1
150,0,1,7,0.03,42,0
150,0,0,7,0.505,66,1
150,0,0,7,0.146,57,1
150,0,1,5,0.379,6,0
150,1,0,5,0.751,19,0
150,1,1,7,0.667,2,1
150,0,1,7,0.386,48,0
150,0,0,7,0.524,12,1
150,1,0,7,1.041,64,0
150,1,1,7,0.414,21,1
150,0,0,5,0.372,35,1
150,1,0,7,0.485,8,0
150,1,0,7,0.715,44,0
150,1,1,7,0.509,27,1
150,1,1,7,0.537,50,1
150,1,0,5,0.632,28,0
150,1,0,7,0.405,3,0
150,0,1,7,0.345,30,0
150,1,1,7,0.496,58,1
150,0,1,7,0.723,31,0
150,1,0,7,0.636,53,0
150,1,0,7,0.086,61,0
150,1,1,7,0.627,70,1
150,1,1,7,0.457,54,1
150,1,1,7,0.689,18,1
150,1,1,7,0.466,32,1
150,0,0,7,0.482,40,1
150,0,0,7,0.565,68,1
150,1,1,7,0.561,62,1
150,0,0,7,0.541,45,1
150,1,1,7,0.553,38,1
150,0,1,7,0.384,33,0
150,0,0,5,0.578,4,1
150,1,1,7,0.797,51,1
150,1,0,7,0.457,22,0
150,0,0,7,0.471,34,1
150,0,0,7,0.45,23,1
150,1,1,7,0.596,67,1
150,0,0,7,0.442,52,1
150,1,0,7,0.487,20,0
150,0,0,7,0.878,63,1
150,1,1,7,0.731,29,1
150,0,0,5,0.802,7,1
150,0,0,7,0.443,55,1
150,0,0,7,0.623,26,1
150,0,1,7,1.087,54,0
150,1,1,5,0.91,18,1
150,1,0,7,0.489,41,0
150,0,0,7,1.179,53,1
150,0,1,7,0.876,63,0
150,1,1,5,1.668,56,1
150,1,0,7,0.31,13,0
150,0,1,7,0.332,6,0
150,1,1,7,0.528,48,1
150,1,0,7,0.824,25,0
150,1,0,7,0.485,35,0
150,1,1,7,0.555,17,1
150,1,1,5,1.182,39,1
150,1,0,7,0.562,4,0
150,0,1,5,0.149,24,0
150,1,0,7,0.196,31,0
150,0,0,7,0.452,37,1
150,1,1,7,0.652,44,1
150,1,1,7,0.229,68,1
150,1,0,7,0.569,21,0
150,1,1,7,0.543,19,1
150,1,1,7,0.337,8,1
150,1,1,7,0.69,27,1
150,0,0,7,0.449,51,1
150,0,0,7,0.641,20,1
150,1,1,5,0.737,11,1
150,0,0,7,0.379,23,1
150,1,1,7,0.481,58,1
150,0,0,5,0.509,46,1
150,0,0,7,0.609,30,1
150,1,0,7,0.807,14,0
150,1,0,7,0.39,69,0
150,0,1,5,1.508,60,0
150,0,1,7,0.7,59,0
150,1,0,7,0.457,12,0
150,0,1,7,0.451,38,0
150,1,1,7,0.332,64,1
150,0,0,7,0.644,26,1
150,1,1,7,0.409,70,1
150,0,1,7,0.798,67,0
150,0,0,5,0.254,42,1
150,0,0,7,0.275,16,1
150,0,0,7,0.369,57,1
150,1,0,7,0.38,2,0
150,1,1,7,0.397,49,1
150,0,1,7,0.368,50,0
150,0,0,7,0.554,65,1
150,1,0,7,0.438,43,0
150,1,1,7,0.112,9,1
150,0,1,7,0.548,1,0
150,1,0,5,0.593,61,0
150,1,0,7,0.442,52,0
150,1,1,7,0.395,45,1
150,1,1,7,0.651,55,1
150,1,0,7,0.498,33,0
150,1,1,7,0.338,40,1
150,0,1,5,0.221,10,0
150,1,0,5,0.395,47,0
150,0,0,5,0.328,7,1
150,1,0,7,0.442,34,0
150,1,0,7,0.541,28,0
150,1,1,7,0.631,22,1
150,1,0,7,0.513,15,0
150,1,1,7,0.717,5,1
150,1,0,7,1.402,3,0
150,0,0,7,0.727,29,1
150,0,0,7,0.842,36,1
150,1,1,7,0.452,32,1
150,0,1,7,0.996,62,0
150,1,1,7,0.889,66,1
150,0,0,7,0.164,67,1
150,0,1,5,0.279,38,0
150,1,1,7,0.577,52,1
150,1,1,7,0.147,68,1
150,0,0,5,0.458,21,1
150,0,0,7,0.458,39,1
150,1,1,7,0.308,48,1
150,0,1,7,0.456,6,0
150,1,0,7,0.352,11,0
150,0,0,7,0.363,35,1
150,1,1,7,0.353,40,1
150,0,1,7,0.479,5,0
150,0,0,7,0.312,42,1
150,0,0,7,0.547,61,1
150,0,1,5,1.231,64,0
150,1,0,7,0.2,9,0
150,1,1,7,0.911,65,1
150,0,0,7,0.501,59,1
150,0,0,7,0.46,69,1
150,1,0,7,1.631,19,0
150,1,1,7,0.921,12,1
150,0,1,7,0.624,30,0
150,1,1,7,0.529,24,1
150,1,0,7,0.936,37,0
150,1,0,7,0.6,18,0
150,1,0,7,0.869,46,0
150,1,1,7,0.455,25,1
150,1,1,7,0.515,8,1
150,0,0,7,0.377,49,1
150,1,1,7,0.308,62,1
150,0,0,7,0.41,20,1
150,1,0,7,0.461,4,0
150,1,0,7,0.81,3,0
150,1,1,7,0.414,41,1
150,1,1,7,0.321,45,1
150,1,1,5,0.435,33,1
150,1,1,7,0.85,50,1
150,0,0,7,0.34,44,1
150,0,0,7,0.308,28,1
150,1,0,7,0.538,14,0
150,0,0,7,0.477,15,1
150,1,1,7,0.299,53,1
150,0,0,7,0.287,13,1
150,0,1,7,0.179,47,0
150,1,1,7,0.477,57,1
150,1,1,7,0.511,60,1
150,0,0,7,0.18,43,1
150,0,0,5,0.934,34,1
150,1,0,5,1.782,23,0
150,0,0,7,0.499,26,1
150,1,1,7,0.339,54,1
150,0,0,7,0.516,36,1
150,1,0,5,0.219,27,0
150,0,0,7,0.342,29,1
150,0,0,7,0.345,31,1
150,0,0,7,0.378,63,1
150,0,0,7,0.387,22,1
150,1,1,7,0.511,10,1
150,1,1,7,0.778,55,1
150,0,0,7,0.449,17,1
150,0,0,7,0.372,70,1
150,1,1,7,0.376,66,1
150,1,0,5,0.716,2,0
150,0,0,7,0.345,51,1
150,1,1,7,0.405,56,1
150,1,0,7,0.426,58,0
150,1,1,7,0.469,1,1
150,1,0,7,0.694,32,0
150,1,1,7,0.668,16,1
150,1,0,7,0.396,7,0
151,1,0,7,0.543,48,0
151,1,0,7,1.331,37,0
151,0,1,7,0.55,11,0
151,0,1,7,1.034,31,0
151,1,1,7,0.787,7,1
151,1,0,7,2.932,41,0
151,1,1,7,0.715,25,1
151,0,0,7,1.115,22,1
151,0,0,5,0.572,29,1
151,0,1,7,0.738,45,0
151,1,1,9,0.721,39,1
151,1,1,7,0.835,27,1
151,1,0,7,3.332,33,0
151,1,1,7,1.391,68,1
151,0,1,9,0.72,17,0
151,0,1,7,0.63,5,0
151,0,0,7,1.025,36,1
151,1,1,9,0.521,6,1
151,1,1,7,0.584,49,1
151,0,1,7,0.571,2,0
151,1,1,7,0.51,9,1
151,0,1,9,1.976,47,0
151,1,1,9,1.212,30,1
151,1,1,7,1.166,50,1
151,0,0,11,1.28,59,1
151,0,0,9,1.228,40,1
151,0,0,3,1.643,26,1
151,1,1,7,0.596,15,1
151,1,1,11,0.743,32,1
151,0,1,9,0.717,42,0
151,0,0,11,0.657,63,1
151,0,0,9,0.481,35,1
151,0,1,5,0.844,28,0
151,1,1,7,1.326,43,1
151,0,0,9,0.769,38,1
151,0,0,9,0.657,64,1
151,1,1,9,0.489,70,1
151,1,0,7,1.701,51,0
151,0,0,7,0.771,54,1
151,0,0,9,7.535,46,1
151,1,1,7,0.641,12,1
151,1,1,7,1.648,21,1
151,1,1,7,0.621,20,1
151,1,0,9,0.625,69,0
151,0,1,7,1.989,55,0
151,0,1,7,0.489,1,0
151,1,1,7,0.555,57,1
151,1,1,9,2.812,10,1
151,1,1,11,0.639,52,1
151,0,0,7,1.183,62,1
151,0,0,7,0.922,3,1
151,0,0,7,0.496,60,1
151,1,1,9,0.657,23,1
151,1,1,9,7.661,65,1
151,1,0,3,0.952,56,0
151,1,0,7,0.756,24,0
151,0,0,7,1.428,4,1
151,0,0,7,0.744,61,1
151,0,0,7,0.621,58,1
151,1,1,7,0.847,18,1
151,1,1,7,0.628,8,1
151,0,1,9,1.849,34,0
151,1,1,9,0.588,14,1
151,0,0,9,1.388,53,1
151,1,1,5,0.616,44,1
151,1,1,7,4.479,16,1
151,0,0,9,0.695,67,1
151,0,0,9,0.827,13,1
151,0,0,3,9.227,19,1
151,1,1,7,0.506,66,1
151,1,1,7,0.573,15,1
151,0,0,11,0.657,57,1
151,0,1,7,0.526,11,0
151,0,0,9,0.624,38,1
151,0,1,7,0.559,51,0
151,1,1,5,0.68,20,1
151,0,1,3,0.81,3,0
151,0,0,9,0.791,6,1
151,1,1,11,0.936,58,1
151,1,1,9,0.373,19,1
151,0,1,7,0.797,17,0
151,0,1,9,0.772,53,0
151,1,1,9,0.397,29,1
151,1,1,9,0.386,59,1
151,1,1,5,0.679,25,1
151,1,1,9,0.463,5,1
151,0,0,9,0.406,13,1
151,0,1,7,0.379,2,0
151,1,1,7,0.455,10,1
151,1,1,9,0.409,14,1
151,1,1,9,0.395,56,1
151,0,0,7,0.656,9,1
151,0,1,7,0.315,26,0
151,0,0,9,0.55,70,1
151,1,1,11,0.411,66,1
151,1,1,7,0.593,46,1
151,1,1,7,0.273,32,1
151,1,1,9,0.391,45,1
151,0,0,7,0.574,52,1
151,0,1,9,0.431,42,0
151,0,1,9,0.306,39,0
151,1,1,11,0.477,60,1
151,1,1,9,0.29,62,1
151,0,1,7,0.338,43,0
151,1,1,7,0.295,21,1
151,0,1,7,3.467,33,0
151,1,1,7,0.365,22,1
151,1,1,9,0.219,63,1
151,0,1,9,0.369,4,0
151,0,1,7,0.474,41,0
151,0,1,7,0.451,27,0
151,1,1,7,0.229,12,1
151,1,1,5,0.637,61,1
151,0,0,7,0.571,16,1
151,0,0,7,0.439,28,1
151,0,0,11,0.433,68,1
151,0,0,9,0.37,65,1
151,1,1,7,0.396,24,1
151,0,0,5,0.575,30,1
151,0,0,9,0.387,55,1
151,1,1,7,0.362,8,1
151,1,1,7,6.216,54,1
151,0,0,9,0.447,34,1
151,0,0,9,0.62,49,1
151,1,0,7,0.599,1,0
151,1,1,9,0.384,36,1
151,1,1,7,0.648,18,1
151,1,0,7,0.475,31,0
151,0,0,9,0.345,44,1
151,0,0,7,2.831,40,1
151,1,1,5,0.831,23,1
151,1,1,7,0.661,50,1
151,1,1,7,0.641,69,1
151,0,0,7,0.597,48,1
151,0,0,7,0.492,64,1
151,0,0,7,0.769,67,1
151,1,1,7,0.389,47,1
151,1,1,7,0.383,7,1
151,1,1,7,1.281,37,1
151,1,1,7,0.403,35,1
151,0,0,7,0.484,50,1
151,0,0,7,0.66,3,1
151,0,1,7,0.43,5,0
151,1,1,7,0.319,58,1
151,1,1,7,0.319,24,1
151,0,1,7,0.46,28,0
151,1,1,11,0.385,57,1
151,0,0,7,0.633,15,1
151,1,1,7,0.312,13,1
151,1,1,5,0.701,2,1
151,0,1,9,0.43,1,0
151,0,1,7,0.484,10,0
151,0,1,7,0.395,7,0
151,1,1,9,0.141,62,1
151,1,1,9,0.208,48,1
151,0,1,7,0.276,21,0
151,0,0,7,0.704,16,1
151,0,0,7,0.629,59,1
151,0,0,7,0.375,66,1
151,1,1,9,0.535,60,1
151,0,0,9,0.785,47,1
151,0,0,7,0.395,9,1
151,1,1,7,0.256,6,1
151,1,0,5,1.41,17,0
151,0,0,7,0.391,45,1
151,0,0,9,0.466,36,1
151,1,0,7,0.438,43,0
151,1,0,7,0.475,20,0
151,1,0,7,1.705,49,0
151,1,1,7,2.034,37,1
151,0,0,9,1.648,41,1
151,0,0,9,1.433,26,1
151,1,1,11,1.759,68,1
151,1,1,9,1.829,55,1
151,1,1,7,1.779,27,1
151,0,0,7,1.536,32,1
151,0,1,7,1.622,23,0
151,0,0,9,1.431,63,1
151,1,0,7,1.993,33,0
151,1,1,7,1.556,54,1
151,1,0,7,2.914,18,0
151,1,1,7,1.205,56,1
151,0,0,9,1.109,70,1
151,0,1,7,1.216,22,0
151,0,0,7,1.778,38,1
151,1,1,7,1.527,61,1
151,1,1,7,1.235,69,1
151,0,0,7,1.304,25,1
151,1,1,7,2.21,19,1
151,0,0,7,1.422,34,1
151,1,0,3,2.661,40,0
151,1,1,9,1.408,44,1
151,0,0,7,3.426,65,1
151,0,0,7,1.652,51,1
151,0,0,7,1.362,39,1
151,1,1,7,1.625,64,1
151,1,1,7,1.134,53,1
151,0,0,7,1.187,14,1
151,0,0,7,1.673,4,1
151,0,1,7,1.245,8,0
151,0,1,7,1.512,11,0
151,1,1,7,1.128,52,1
151,0,1,7,1.258,29,0
151,0,0,7,1.071,35,1
151,1,1,9,0.893,31,1
151,1,1,7,3.261,42,1
151,0,0,9,1.304,67,1
151,0,0,7,1.306,46,1
151,1,1,9,1.137,12,1
151,1,1,7,1.164,30,1
152,0,0,7,0.355,69,1
152,1,0,7,0.356,28,0
152,1,1,5,0.267,44,1
152,1,0,8,0.252,50,0
152,1,0,8,0.43,15,0
152,0,1,7,0.553,56,0
152,0,0,8,0.168,60,1
152,0,0,8,0.201,54,1
152,1,0,9,0.49,9,0
152,0,0,5,0.285,45,1
152,1,0,7,0.524,37,0
152,0,0,7,0.231,57,1
152,1,1,7,0.576,30,1
152,1,0,4,0.71,13,0
152,0,0,7,0.794,26,1
152,1,1,8,0.79,10,1
152,1,1,8,0.546,27,1
152,0,0,9,0.423,24,1
152,1,1,8,0.402,16,1
152,0,0,5,0.955,2,1
152,0,0,7,0.302,43,1
152,1,1,9,0.548,48,1
152,1,1,8,0.566,8,1
152,1,1,7,0.412,36,1
152,1,1,8,0.622,18,1
152,0,0,9,0.374,51,1
152,1,1,9,0.308,52,1
152,1,1,8,0.342,46,1
152,0,0,5,0.546,40,1
152,0,1,8,0.562,34,0
152,0,0,4,0.331,21,1
152,0,0,8,0.514,29,1
152,0,1,6,0.472,3,0
152,0,1,7,0.356,17,0
152,1,1,9,0.283,68,1
152,1,1,8,0.781,19,1
152,0,0,9,0.364,70,1
152,0,1,3,1.741,14,0
152,1,1,8,0.428,58,1
152,1,1,8,0.455,49,1
152,1,0,8,0.294,4,0
152,1,1,8,0.237,65,1
152,0,0,4,0.265,32,1
152,1,1,3,0.251,31,1
152,1,0,7,0.295,1,0
152,1,1,7,0.235,53,1
152,1,1,7,0.238,64,1
152,0,0,7,1.304,12,1
152,0,0,8,0.289,61,1
152,0,0,8,0.528,47,1
152,1,1,7,0.651,66,1
152,0,1,5,0.235,42,0
152,1,0,4,0.008,62,0
152,0,0,8,0.524,35,1
152,1,1,9,0.509,55,1
152,1,0,5,0.246,20,0
152,0,0,9,0.361,39,1
152,1,1,10,0.282,41,1
152,1,0,8,0.403,22,0
152,0,0,7,0.389,59,1
152,1,0,7,1.06,7,0
152,0,1,8,0.45,6,0
152,0,1,8,0.282,5,0
152,1,0,4,0.622,25,0
152,1,0,5,0.48,33,0
152,1,1,8,0.475,63,1
152,1,0,8,0.373,11,0
152,0,0,5,0.905,38,1
152,1,1,7,0.617,23,1
152,1,1,8,0.263,67,1
152,0,1,5,0.751,9,0
152,0,0,7,0.428,14,1
152,0,0,8,0.503,8,1
152,0,0,5,0.306,3,1
152,0,0,8,0.228,46,1
152,0,0,7,0.288,22,1
152,1,1,8,0.441,68,1
152,1,1,8,0.398,49,1
152,0,0,8,0.394,30,1
152,0,1,5,0.374,11,0
152,1,1,8,0.54,51,1
152,1,1,8,0.509,70,1
152,1,1,8,0.511,33,1
152,1,1,8,0.775,16,1
152,0,0,8,0.499,41,1
152,1,1,8,0.205,65,1
152,1,0,8,0.347,24,0
152,1,1,8,0.173,56,1
152,1,0,4,0.156,54,0
152,0,1,5,0.184,36,0
152,0,0,8,0.392,34,1
152,0,0,8,0.383,20,1
152,1,1,8,0.231,62,1
152,0,1,4,0.251,10,0
152,1,1,8,0.264,23,1
152,0,1,8,0.189,7,0
152,1,0,2,0.033,57,0
152,1,1,7,0.206,27,1
152,0,0,7,0.359,21,1
152,1,1,7,0.28,2,1
152,1,0,8,0.291,28,0
152,0,0,7,0.558,37,1
152,1,1,8,0.51,64,1
152,0,0,8,0.374,66,1
152,0,0,8,0.205,58,1
152,1,0,5,0.141,47,0
152,1,0,8,0.27,6,0
152,1,0,8,0.284,40,0
152,1,1,8,0.391,25,1
152,0,1,8,0.662,26,0
152,1,0,7,0.301,32,0
152,1,1,9,0.395,55,1
152,0,0,10,0.185,61,1
152,0,0,8,0.306,38,1
152,0,0,8,0.213,52,1
152,0,0,8,0.216,60,1
152,0,0,9,0.138,69,1
152,0,0,9,0.344,5,1
152,1,0,9,0.144,12,0
152,1,1,8,0.489,35,1
152,0,0,8,0.191,31,1
152,0,0,9,0.261,42,1
152,1,0,9,0.223,45,0
152,1,0,5,0.322,18,0
152,1,0,4,0.095,63,0
152,1,1,7,0.366,19,1
152,0,1,8,0.38,15,0
152,1,1,8,0.308,53,1
152,1,1,9,0.357,44,1
152,1,1,8,0.265,39,1
152,1,0,4,2.07,67,0
152,0,0,8,0.392,43,1
152,0,1,8,0.2,1,0
152,0,0,8,0.113,48,1
152,1,0,9,0.228,17,0
152,0,0,9,0.18,50,1
152,1,1,8,0.339,59,1
152,0,0,9,0.286,29,1
152,1,0,4,0.363,4,0
152,1,0,9,0.224,13,0
152,0,0,8,0.265,11,1
152,1,0,3,0.272,54,0
152,1,0,8,0.197,20,0
152,0,1,5,0.595,26,0
152,1,1,8,0.436,62,1
152,0,0,10,0.164,61,1
152,0,0,9,0.165,64,1
152,1,1,9,0.412,37,1
152,1,1,9,0.358,69,1
152,1,1,8,0.281,49,1
152,1,0,9,0.4,12,0
152,0,1,8,0.323,43,0
152,1,1,9,0.353,41,1
152,1,0,5,0.004,24,0
152,0,0,8,0.238,52,1
152,0,0,8,0.343,39,1
152,0,1,5,0.417,2,0
152,0,0,8,0.099,13,1
152,0,0,8,0.328,6,1
152,0,0,8,0.228,7,1
152,1,0,5,0.208,10,0
152,1,0,8,0.189,29,0
152,0,1,5,0.188,5,0
152,0,0,8,0.192,45,1
